Time FPS FVS FVT FDS SHD SB PIN WHB WHT BFS BFF BG BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC DIN RelFPS RelFVS RelFVT RelFDS RelSHD RelSB RelPIN RelWHB RelWHT RelBFS RelBFF RelBG RelBML RelBMS RelZL RelBD RelMA RelSG RelBC RelZG RelPL RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
1.230000e+02 1401.625461 1029640.030980 5179.204167 41211.414548 148556.629192 89.326556 536.485265 1384.896738 764.410920 1215.841749 12140.403409 2267.309944 2492.571975 19486.240317 1005615.203134 100553.771768 244628.708374 2445.066204 1242623.037965 4266527.081524 5052716.132640 59936710.888261 743700.876040 43271273.867338 23450823.826654 2167996.140594 2077468.307558 11305125.691763 42049835.400917 0.000000 4316832332.540071 1.045955 2.106636 0.878192 0.856344 0.973817 1.056403 1.000619 1.013877 1.010877 0.993642 0.992169 0.926475 1.018522 0.995316 1.111772 0.967841 0.999609 0.999110 0.996698 1.138798 1.661678 1.059562 1.135130 1.154333 62.593662 1.043360 0.999793 1.088130 1.011835 1.000000 2.034057 0.000046 0.000000 21.600000 1881767810.937323 -1.200893 0.060828
1.240000e+02 1402.086197 1029614.284883 5179.938070 41215.106296 148524.403063 89.316470 536.491193 1384.896738 764.504856 1215.775463 12139.552683 2265.995383 2492.991654 19485.387038 1005471.746664 100527.425278 244627.916288 2445.046635 1242589.522046 4266613.636686 5051868.095979 59924904.437589 743726.054237 43276470.161780 23448933.310572 2169004.068287 2077464.839654 11311640.391015 42053743.135353 0.000000 4316973056.415730 1.046299 2.106583 0.878316 0.856421 0.973606 1.056284 1.000630 1.013877 1.011001 0.993587 0.992100 0.925938 1.018694 0.995272 1.111613 0.967587 0.999606 0.999102 0.996671 1.138821 1.661399 1.059353 1.135168 1.154472 62.588616 1.043845 0.999791 1.088757 1.011929 1.000000 2.034123 0.000046 0.000000 21.600000 1881736299.098986 -1.233968 0.060828
1.250000e+02 1402.546736 1029589.761988 5180.671805 41149.036459 148492.199604 89.306394 536.497119 1384.896738 764.598780 1215.709183 12138.702082 2264.683372 2493.411399 19484.533461 1005328.575072 100501.093077 244627.124709 2445.027055 1242556.007336 4266700.163941 5051020.221073 59913084.840540 743751.235417 43281660.050985 23446973.187724 2170013.888928 2077461.372424 11318150.083499 42057650.367086 0.000000 4317113631.900595 1.046642 2.106533 0.878441 0.855048 0.973394 1.056165 1.000641 1.013877 1.011126 0.993533 0.992030 0.925402 1.018865 0.995228 1.111455 0.967334 0.999603 0.999094 0.996644 1.138844 1.661120 1.059144 1.135207 1.154610 62.583384 1.044331 0.999789 1.089384 1.012023 1.000000 2.034189 0.000046 0.000000 21.600000 1881704784.023755 -1.267028 0.060828
1.260000e+02 1403.005772 1029566.403044 5181.405373 41178.748983 148460.009459 89.262252 536.503006 1384.896738 764.692682 1215.642907 12137.849004 2263.373751 2493.831209 19483.672819 1005184.023801 100474.766333 244626.333628 2445.007464 1242522.476999 4266786.657328 5050172.461877 59901262.579096 743776.310782 43286843.567875 23444944.659272 2171025.477051 2077457.905661 11324655.005669 42061557.148801 0.000000 4317254025.195799 1.046985 2.106485 0.878565 0.855666 0.973183 1.055643 1.000652 1.013877 1.011250 0.993479 0.991961 0.924866 1.019037 0.995184 1.111295 0.967080 0.999599 0.999086 0.996617 1.138867 1.660841 1.058935 1.135245 1.154748 62.577969 1.044817 0.999788 1.090010 1.012117 1.000000 2.034256 0.000046 0.000000 21.600000 1881673276.488967 -1.299981 0.060828
1.270000e+02 1403.464602 1029544.191934 5182.138773 41208.478387 148427.842002 89.398000 536.508893 1384.896738 764.786573 1215.576636 12136.996022 2262.066670 2494.251084 19482.811802 1005039.746350 100448.453741 244625.543052 2444.987863 1242488.947587 4266873.125434 5049324.883393 59889453.120842 743801.388467 43292020.770075 23442849.315863 2172038.787975 2077454.439728 11331155.255915 42065463.501649 0.000000 4317394183.704203 1.047327 2.106440 0.878690 0.856283 0.972973 1.057248 1.000663 1.013877 1.011374 0.993425 0.991891 0.924332 1.019208 0.995140 1.111135 0.966827 0.999596 0.999078 0.996591 1.138891 1.660562 1.058726 1.135283 1.154887 62.572377 1.045305 0.999786 1.090636 1.012211 1.000000 2.034322 0.000046 0.000000 21.600000 1881641776.299548 -1.332918 0.060827
1.280000e+02 1403.923226 1029523.093810 5182.872005 41238.224489 148395.697198 89.533821 536.514778 1384.896738 764.880452 1215.510372 12136.143135 2260.762123 2494.671026 19481.950412 1004895.741745 100422.155259 244624.752978 2444.968251 1242455.418949 4266959.568329 5048477.418114 59877639.113225 743826.468585 43297191.688971 23440688.721946 2173053.788233 2077450.974884 11337650.912634 42069369.441478 0.000000 4317534092.904598 1.047669 2.106397 0.878814 0.856901 0.972762 1.058854 1.000674 1.013877 1.011498 0.993371 0.991821 0.923799 1.019380 0.995096 1.110976 0.966574 0.999593 0.999070 0.996564 1.138914 1.660284 1.058518 1.135321 1.155024 62.566610 1.045794 0.999784 1.091261 1.012305 1.000000 2.034388 0.000046 0.000000 21.600000 1881610283.619826 -1.365841 0.060827
1.290000e+02 1404.381642 1029503.075161 5183.605070 41267.987349 148363.575012 89.669699 536.520663 1384.896738 764.974320 1215.444115 12135.290344 2259.460105 2495.091034 19481.088648 1004752.009037 100395.870911 244623.963408 2444.948629 1242421.891237 4267045.983566 5047630.121464 59865831.430913 743851.550991 43302356.328946 23438464.386311 2174070.444302 2077447.510871 11344142.052871 42073274.984000 0.000000 4317673709.858008 1.048012 2.106356 0.878938 0.857520 0.972551 1.060461 1.000685 1.013877 1.011622 0.993317 0.991752 0.923267 1.019551 0.995052 1.110817 0.966321 0.999590 0.999062 0.996537 1.138937 1.660005 1.058309 1.135360 1.155162 62.560673 1.046283 0.999783 1.091886 1.012399 1.000000 2.034453 0.000046 0.000000 21.600000 1881578798.406594 -1.398749 0.060827
1.300000e+02 1404.839851 1029484.103772 5184.337968 41297.767178 148331.475411 89.805614 536.526547 1384.896738 765.068177 1215.377863 12134.437649 2258.160611 2495.511109 19480.226512 1004608.547530 100369.600750 244623.174338 2444.928995 1242388.364716 4267132.371210 5046782.956408 59854018.226832 743876.635791 43307514.718976 23436177.804424 2175088.722981 2077444.047230 11350628.752311 42077180.144661 0.000000 4317813014.439449 1.048353 2.106317 0.879062 0.858139 0.972341 1.062069 1.000696 1.013877 1.011746 0.993263 0.991682 0.922736 1.019723 0.995008 1.110659 0.966068 0.999586 0.999054 0.996510 1.138960 1.659726 1.058100 1.135398 1.155300 62.554569 1.046773 0.999781 1.092510 1.012493 1.000000 2.034519 0.000046 0.000000 21.600000 1881547320.538782 -1.431643 0.060827
1.310000e+02 1405.298273 1029467.474537 5185.070935 41327.584716 148299.410000 89.941684 536.532504 1384.896738 765.162190 1215.311752 12133.587864 2256.864546 2495.929560 19479.367213 1004465.075686 100343.336012 244622.386256 2444.909361 1242354.828246 4267217.474727 5045935.898805 59842331.572488 743900.949796 43312591.992386 23433838.481267 2176109.021249 2077440.584000 11357110.290234 42081084.699043 0.000000 4317951790.505458 1.048696 2.106283 0.879187 0.858758 0.972131 1.063678 1.000707 1.013877 1.011871 0.993208 0.991612 0.922207 1.019894 0.994965 1.110500 0.965815 0.999583 0.999046 0.996483 1.138982 1.659448 1.057893 1.135435 1.155435 62.548325 1.047264 0.999779 1.093134 1.012587 1.000000 2.034584 0.000046 0.000000 21.600000 1881515845.571149 -1.464551 0.060826
1.320000e+02 1405.756487 1029451.788862 5185.803735 41357.419026 148267.367084 90.077754 536.538460 1384.896738 765.256192 1215.245646 12132.738174 2255.570992 2496.348078 19478.507544 1004321.872825 100317.085467 244621.598671 2444.889716 1242321.293051 4267302.551437 5045088.997509 59830607.091255 743925.266505 43317663.200095 23431441.516947 2177130.872449 2077437.121003 11363587.545969 42084988.907223 0.000000 4318090226.520839 1.049038 2.106251 0.879311 0.859378 0.971921 1.065287 1.000718 1.013877 1.011995 0.993154 0.991543 0.921678 1.020065 0.994921 1.110342 0.965563 0.999580 0.999038 0.996456 1.139005 1.659169 1.057686 1.135472 1.155571 62.541928 1.047756 0.999778 1.093757 1.012681 1.000000 2.034650 0.000046 0.000000 21.600000 1881484364.323906 -1.497444 0.060826
1.330000e+02 1406.214491 1029437.019696 5186.536368 41387.270001 148235.346628 90.213806 536.544416 1384.896738 765.350183 1215.179547 12131.888580 2254.279944 2496.766662 19477.647505 1004178.938277 100290.848945 244620.811582 2444.870061 1242287.758460 4267387.601392 5044242.263041 59818880.947546 743949.586011 43322728.371797 23428988.019187 2178154.246928 2077433.659383 11370060.591374 42088892.782819 0.000000 4318228258.256535 1.049379 2.106220 0.879435 0.859998 0.971711 1.066896 1.000729 1.013877 1.012119 0.993100 0.991474 0.921150 1.020236 0.994877 1.110184 0.965310 0.999577 0.999030 0.996429 1.139028 1.658891 1.057479 1.135509 1.155706 62.535379 1.048248 0.999776 1.094380 1.012775 1.000000 2.034715 0.000046 0.000000 21.600000 1881452890.507322 -1.530323 0.060826
1.340000e+02 1406.672288 1029423.140966 5187.268833 41417.137654 148203.348597 90.349821 536.550370 1384.896738 765.444162 1215.113453 12131.039083 2252.991397 2497.185313 19476.787096 1004036.271556 100264.626598 244620.024989 2444.850395 1242254.225150 4267472.626471 5043395.677778 59807137.774929 743973.908594 43327787.555901 23426479.147922 2179179.112827 2077430.197987 11376529.497136 42092796.340118 0.000000 4318365868.802218 1.049721 2.106192 0.879559 0.860619 0.971501 1.068505 1.000740 1.013877 1.012244 0.993046 0.991404 0.920624 1.020407 0.994833 1.110026 0.965058 0.999574 0.999022 0.996402 1.139051 1.658612 1.057271 1.135547 1.155841 62.528682 1.048741 0.999774 1.095003 1.012869 1.000000 2.034779 0.000046 0.000000 21.600000 1881421424.121356 -1.563186 0.060826
1.350000e+02 1407.129876 1029410.127526 5188.001132 41447.021970 148171.372957 90.485780 536.556325 1384.896738 765.538130 1215.047366 12130.189681 2251.705346 2497.604030 19475.926319 1003893.871993 100238.418330 244619.238890 2444.830718 1242220.692755 4267557.626727 5042549.271885 59795395.133075 743998.234338 43332840.779719 23423915.994671 2180205.440931 2077426.737438 11382994.332613 42096699.592310 0.000000 4318503013.360759 1.050062 2.106165 0.879684 0.861240 0.971291 1.070113 1.000752 1.013877 1.012368 0.992992 0.991335 0.920098 1.020578 0.994789 1.109868 0.964805 0.999570 0.999014 0.996375 1.139073 1.658334 1.057064 1.135584 1.155975 62.521841 1.049235 0.999773 1.095625 1.012963 1.000000 2.034844 0.000046 0.000000 21.600000 1881389965.111832 -1.596035 0.060826
1.360000e+02 1407.587256 1029397.955123 5188.733263 41476.922742 148139.419672 90.621665 536.562278 1384.896738 765.632086 1214.981284 12129.340376 2250.421785 2498.022815 19475.065173 1003751.738742 100212.224190 244618.453285 2444.811031 1242187.161521 4267642.600389 5041703.017226 59783632.140285 744022.563150 43337888.052163 23421299.706284 2181233.201310 2077423.277324 11389455.165991 42100602.552719 0.000000 4318639678.397815 1.050404 2.106140 0.879808 0.861861 0.971082 1.071720 1.000763 1.013877 1.012492 0.992938 0.991265 0.919574 1.020749 0.994745 1.109711 0.964553 0.999567 0.999006 0.996349 1.139096 1.658056 1.056856 1.135621 1.156110 62.514858 1.049730 0.999771 1.096247 1.013057 1.000000 2.034908 0.000046 0.000000 21.600000 1881358513.518999 -1.628869 0.060825
1.370000e+02 1408.044429 1029386.600350 5189.465227 41506.840518 148107.488712 90.757456 536.568230 1384.896738 765.726031 1214.915209 12128.491167 2249.140708 2498.441667 19474.203658 1003609.871136 100186.044051 244617.668173 2444.791333 1242153.630956 4267727.547506 5040856.949402 59771866.435815 744046.895110 43342929.397492 23418631.357862 2182262.366008 2077419.818460 11395912.064199 42104505.233828 0.000000 4318775818.825798 1.050745 2.106117 0.879932 0.862483 0.970873 1.073325 1.000774 1.013877 1.012616 0.992884 0.991196 0.919050 1.020921 0.994701 1.109555 0.964301 0.999564 0.998998 0.996322 1.139119 1.657777 1.056648 1.135658 1.156245 62.507735 1.050225 0.999769 1.096869 1.013151 1.000000 2.034973 0.000046 0.000000 21.600000 1881327069.319781 -1.661687 0.060825
1.380000e+02 1408.502052 1029377.355388 5190.197413 41536.785448 148075.513508 90.893364 536.574264 1384.896738 765.820188 1214.849218 12127.643747 2247.863369 2498.859586 19473.343679 1003467.817619 100159.859633 244616.880845 2444.771553 1242120.078216 4267810.338935 5040010.957398 59760287.138557 744069.982746 43347841.493998 23415920.551610 2183293.478951 2077416.358004 11402364.090870 42108407.716608 0.000000 4318911110.917267 1.051086 2.106098 0.880056 0.863105 0.970663 1.074933 1.000785 1.013877 1.012741 0.992830 0.991127 0.918529 1.021091 0.994657 1.109397 0.964049 0.999561 0.998990 0.996295 1.139141 1.657499 1.056443 1.135693 1.156376 62.500500 1.050722 0.999768 1.097490 1.013245 1.000000 2.035036 0.000046 0.000000 21.600000 1881295631.418051 -1.694538 0.060825
1.390000e+02 1408.959467 1029368.844730 5190.929431 41566.746960 148043.560697 91.029148 536.580297 1384.896738 765.914335 1214.783232 12126.796424 2246.588504 2499.277573 19472.483333 1003326.027386 100133.689300 244616.094007 2444.751762 1242086.526502 4267893.105008 5039165.009496 59748611.827435 744093.073905 43352747.932149 23413162.925468 2184325.927201 2077412.898208 11408812.333680 42112309.950615 0.000000 4319045902.325141 1.051428 2.106081 0.880180 0.863728 0.970454 1.076539 1.000796 1.013877 1.012865 0.992777 0.991057 0.918008 1.021262 0.994613 1.109241 0.963797 0.999557 0.998982 0.996268 1.139163 1.657221 1.056237 1.135728 1.156507 62.493139 1.051218 0.999766 1.098110 1.013339 1.000000 2.035100 0.000046 0.000000 21.600000 1881264197.417523 -1.727375 0.060825
1.400000e+02 1409.416672 1029361.048689 5191.661283 41596.725145 148011.630245 91.164787 536.586329 1384.896738 766.008469 1214.717253 12125.949198 2245.316108 2499.695627 19471.622622 1003184.499805 100107.533026 244615.307657 2444.731961 1242052.975745 4267975.845767 5038319.412639 59736956.928828 744116.168631 43357648.735543 23410358.984417 2185359.683712 2077409.439186 11415256.855986 42116211.947570 0.000000 4319180063.180929 1.051769 2.106065 0.880304 0.864351 0.970244 1.078143 1.000808 1.013877 1.012990 0.992723 0.990988 0.917488 1.021433 0.994569 1.109084 0.963546 0.999554 0.998974 0.996241 1.139185 1.656943 1.056031 1.135764 1.156637 62.485655 1.051716 0.999764 1.098731 1.013432 1.000000 2.035163 0.000046 0.000000 21.600000 1881232770.802112 -1.760196 0.060825
1.410000e+02 1409.873669 1029353.948226 5192.392967 41626.719812 147979.722118 91.300266 536.592360 1384.896738 766.102592 1214.651279 12125.102069 2244.046175 2500.113749 19470.761545 1003043.234352 100081.390750 244614.521794 2444.712149 1242019.425728 4268058.562382 5037473.903086 59725259.325476 744139.267119 43362543.946084 23407509.457843 2186394.722231 2077405.981314 11421697.719997 42120113.718800 0.000000 4319313622.440619 1.052110 2.106050 0.880428 0.864974 0.970035 1.079745 1.000819 1.013877 1.013114 0.992669 0.990919 0.916969 1.021604 0.994525 1.108928 0.963294 0.999551 0.998965 0.996214 1.139207 1.656665 1.055824 1.135799 1.156768 62.478049 1.052214 0.999763 1.099350 1.013526 1.000000 2.035226 0.000046 0.000000 21.600000 1881201351.580537 -1.793002 0.060824
1.420000e+02 1410.330457 1029347.524929 5193.124485 41656.731165 147947.836282 91.435565 536.598391 1384.896738 766.196704 1214.585311 12124.255037 2242.778703 2500.531939 19469.900103 1002902.230394 100055.262576 244613.736418 2444.692326 1241985.876922 4268141.254897 5036628.633275 59713555.531685 744162.369432 43367433.589734 23404615.027670 2187431.015568 2077402.523782 11428134.986862 42124015.275857 0.000000 4319446517.637241 1.052451 2.106037 0.880552 0.865598 0.969826 1.081345 1.000830 1.013877 1.013239 0.992615 0.990850 0.916451 1.021775 0.994481 1.108772 0.963042 0.999548 0.998957 0.996187 1.139229 1.656387 1.055617 1.135834 1.156898 62.470324 1.052713 0.999761 1.099970 1.013620 1.000000 2.035289 0.000046 0.000000 21.600000 1881169939.747077 -1.825793 0.060824
1.430000e+02 1410.787037 1029341.760979 5193.855835 41686.758993 147915.972703 91.570668 536.604421 1384.896738 766.290804 1214.519348 12123.408102 2241.513684 2500.950197 19469.038297 1002761.487181 100029.148399 244612.951527 2444.672493 1241952.328926 4268223.922212 5035783.635485 59701885.537894 744185.475499 43372317.675046 23401676.233942 2188468.538795 2077399.067281 11434568.716573 42127916.629371 0.000000 4319578698.921215 1.052792 2.106026 0.880676 0.866222 0.969617 1.082943 1.000841 1.013877 1.013363 0.992561 0.990781 0.915934 1.021946 0.994437 1.108617 0.962791 0.999545 0.998949 0.996160 1.139251 1.656109 1.055411 1.135869 1.157029 62.462480 1.053212 0.999759 1.100589 1.013714 1.000000 2.035351 0.000046 0.000000 21.600000 1881138535.300110 -1.858569 0.060824
1.440000e+02 1411.243410 1029336.639132 5194.587019 41716.803394 147884.131346 91.705556 536.610450 1384.896738 766.384893 1214.453390 12122.561265 2240.251116 2501.368524 19468.176126 1002621.004076 100003.048209 244612.167121 2444.652648 1241918.781738 4268306.564359 5034938.783219 59690161.382010 744208.585398 43377196.226800 23398693.947404 2189507.266621 2077395.611807 11440998.968076 42131817.789996 0.000000 4319710218.853227 1.053132 2.106015 0.880800 0.866846 0.969408 1.084538 1.000853 1.013877 1.013488 0.992507 0.990711 0.915418 1.022117 0.994393 1.108461 0.962540 0.999541 0.998941 0.996133 1.139273 1.655831 1.055203 1.135905 1.157159 62.454519 1.053712 0.999758 1.101208 1.013808 1.000000 2.035413 0.000046 0.000000 21.600000 1881107138.239051 -1.891330 0.060824
1.450000e+02 1411.699854 1029332.451857 5195.318251 41746.883344 147852.499423 91.840329 536.616500 1384.896738 766.479057 1214.387708 12121.720109 2238.991169 2501.783510 19467.320084 1002480.460648 99976.998515 244611.390818 2444.632987 1241885.282530 4268388.140550 5034094.146900 59678519.247474 744231.027366 43382024.115638 23395678.357733 2190546.319657 2077392.161680 11447427.157777 42135718.239225 0.000000 4319840860.147064 1.053473 2.106006 0.880924 0.867471 0.969201 1.086132 1.000864 1.013877 1.013612 0.992453 0.990643 0.914903 1.022286 0.994349 1.108306 0.962289 0.999538 0.998933 0.996106 1.139295 1.655553 1.054998 1.135939 1.157288 62.446470 1.054212 0.999756 1.101827 1.013902 1.000000 2.035474 0.000046 0.000000 21.600000 1881075744.739157 -1.924097 0.060824
1.460000e+02 1412.155861 1029328.865360 5196.049424 41776.979756 147820.889285 91.974857 536.622550 1384.896738 766.573209 1214.322031 12120.879049 2237.733656 2502.198564 19466.463682 1002340.175711 99950.962779 244610.614993 2444.613314 1241851.784269 4268469.692148 5033249.664749 59666807.662755 744253.473493 43386846.624854 23392622.179519 2191586.550697 2077388.712335 11453851.950631 42139618.517965 0.000000 4319970781.642509 1.053813 2.105999 0.881048 0.868096 0.968994 1.087723 1.000875 1.013877 1.013737 0.992400 0.990574 0.914389 1.022456 0.994305 1.108151 0.962039 0.999535 0.998925 0.996080 1.139317 1.655276 1.054790 1.135973 1.157416 62.438313 1.054713 0.999754 1.102445 1.013996 1.000000 2.035536 0.000046 0.000000 21.600000 1881044346.823905 -1.956832 0.060823
